Date,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente,nom_ar,nom_fr,gouvernorat_ar,gouvernorat_fr,region_ar,region_fr,Latitude,Longitude,Altitude
2025-09-08,0,0,39.80204082432451,0,0.5428571409108688,30,30,الخليدية,EL KHELIDIA,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.637193,10.194221,0.00
2025-09-08,0,1,39.85319158640948,1,8.127659650083551,32,32,برج السدرية,BORJ CEDRIA,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.663282,10.328322,0.00
2025-09-08,0,0,39.775999897122375,0,1.0839999854564666,43,43,بن عروس,BEN AROUS MUNICIP.,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.720884,10.267123,0.00
2025-09-08,1,1,31.040000071525576,1,5.647999963760376,13,13,البطان,BATANE OMVVM,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.796724,9.849985,0.00
2025-09-08,0,0,35.25600002810359,0,0.9840000033378601,52,52,برج العامري,BORJ EL AMRI,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.715495,9.886868,0.00
2025-09-08,1,3,38.928571358018985,3,7.5857142684411025,24.5,24.5,منوبة,MANOUBA,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.782991,10.077219,0.00
2025-09-08,NULL,0,40.48163256307645,0,0.7306122487905075,24,24,قلعة الأندلس,Kalaat Andalos,أريانة,Ariana,الشمال الشرقي,Nord-Est,37.033000,10.114000,0.00
2025-09-08,NULL,0,33.03877553951983,0,6.704081655156855,12,12,سيدي ثابت,SIDI THABET,أريانة,Ariana,الشمال الشرقي,Nord-Est,36.912718,10.041491,0.00
2025-09-08,NULL,1,45.40400001481176,1,0.8540000019967556,22,22,أريانة,ARIANA CENTRE D'ETUD,أريانة,Ariana,الشمال الشرقي,Nord-Est,36.848147,10.178561,0.00
2025-09-08,0,3.6,39.13799997836351,3.6,7.3280000510811805,13.7,13.7,تونس المنوبية,TUNIS MANOUBIA,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.784336,10.173078,0.00
2025-09-08,0,1,43.87199992403387,1,0.9020000000298023,17.2,17.2,تونس قرطاج,TUNIS CARTHAGE SM,تونس,Tunis,الشمال الشرقي,Nord-Est,36.834284,10.248223,0.00
2025-09-08,0,2,47.22200000673532,2,1.7699999904632568,3,3,مكثر,MAKTAR PF,سليانة,Siliana,الشمال الغربي,Nord-Ouest,35.853203,9.204221,0.00
2025-09-08,0,5,43.05306121889425,5,8.67142856394758,10,10,سد الأخماس,BARRAGE LAKHMES,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.074696,9.373423,0.00
2025-09-08,0,0,50.10599999338388,0,0.6900000023841858,26,26,سعدية برقو,SAADIA DU BARGOU SM,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.035998,9.600219,0.00
2025-09-08,0,13,34.621951277663065,13,6.795121948893478,16,16,الروحية,ROHIA,سليانة,Siliana,الشمال الغربي,Nord-Ouest,35.651694,9.060217,0.00
2025-09-08,0,1,35.40204085379231,1,0.7244897959183674,63,63,الكريب,KRIB FERME COSSEM,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.319045,9.137629,0.00
2025-09-08,0,2,36.78775508428106,2,7.340816333585856,20,20,بوعرادة,BOU ARADA II,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.349643,9.625698,0.00
2025-09-08,2,3,40.986000041961674,3,0.64,25,25,سليانة,SILIANA AGRICOLE,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.085492,9.366221,0.00
2025-09-08,0,1,34.50101016615377,1,1.3111111111111111,19.5,19.5,تاجروين,TEJROUINE,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,35.936996,8.491428,0.00
2025-09-08,0,5.5,45.16046510186306,5.5,7.932558152564736,12.5,12.5,السرس,SERS DELEGATION,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.066600,9.037090,0.00
2025-09-08,0,0,37.138000039160254,0,1.16,15,15,القصور,KSOUR ECOLE,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,35.900994,8.793994,0.00
2025-09-08,0,8,37.522222226195865,8,8.351111104753283,21,21,قلعة سنان,KALAAT ESSENAM DELEG,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,35.765992,8.340220,0.00
2025-09-08,0,0,37.79999992847442,0,1.1022222108311124,34.1,34.1,ساقية سيدي يوسف,SAKIET SIDI YOUSSEF SM,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.233272,8.367319,0.00
2025-09-08,0,1.3,31.60000001122148,1.3,7.361224462183154,28,28,سد ملاق,O.MELLEGUE K13,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.323991,8.709228,0.00
2025-09-08,0,5,32.648979703990776,5,1.728571424374775,24.4,24.4,الكاف,KEF CMA,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.131399,8.744326,0.00
2025-09-08,0,4,35.78399998635054,4,1.719999997764826,31,31,تيبار,TIBAR SM,باجة,Béja,الشمال الغربي,Nord-Ouest,36.521995,9.105227,0.00
2025-09-08,0,2,38.06326530174334,2,6.040816316799242,48.5,48.5,تبرسق,TEBOURSOUK,باجة,Béja,الشمال الغربي,Nord-Ouest,36.458999,9.249223,0.00
2025-09-08,0,1,35.74791665297623,1,0.17083332935969034,45.800000000000004,45.800000000000004,سد سيدي سالم,BARRAGE SIDI SALEM,باجة,Béja,الشمال الغربي,Nord-Ouest,36.557991,9.402219,0.00
2025-09-08,0,2,46.77021273399922,2,7.4787233836473295,45,45,نفزة,NEFSA DELEG,باجة,Béja,الشمال الغربي,Nord-Ouest,36.976043,9.082727,0.00
2025-09-08,0,3,37.080434801785835,3,0.358695652173913,60,60,مجاز الباب,MEJEZ EL BAB,باجة,Béja,الشمال الغربي,Nord-Ouest,36.650691,9.604720,0.00
2025-09-08,0,2,39.92244895152291,2,8.491836714045126,44.2,44.2,بــاجة,BEJA,باجة,Béja,الشمال الغربي,Nord-Ouest,36.722242,9.204225,0.00
2025-09-08,0,0,36.85111130211089,0,5.806666662461229,40.3,40.3,سد بوهرتمة,BOUHERTMA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.674092,8.784465,0.00
